10199,20.908676
10230,27.10178
10261,26.827308
10292,27.395556
10323,27.571428
10354,26.632212
10385,26.748172
10416,26.988944
10447,27.228212
10478,26.983032
10509,26.442204
10540,26.378296
10571,26.30866
10602,27.02838
10633,27.490784
10664,27.526424
10695,27.442896
10726,28.131724
10757,27.540536
10788,28.125948
10819,28.186824
10850,27.57858
10881,27.588456
10912,2.571928
10943,1.746824
10974,9.284584
11005,11.988308
11036,20.611192
11067,27.057972
11098,26.733672
11129,27.591164
11160,27.6381
11191,26.850212
11222,26.850116
11253,27.298136
11284,27.328356
11315,27.2396
11346,26.512104
11377,26.454364
11408,26.380688
11439,27.310424
11470,27.616
11501,27.677392
11532,27.446228
11563,28.233368
11594,27.604536
11625,28.215952
11656,28.261768
11687,27.720212
11718,27.86074
11749,0.06996
11780,0.086688
11811,0.083476
11842,0.083476
11873,0.076576
11904,1.037404
11935,11.295968
11966,11.5804
11997,11.785344
12028,11.97182
12059,12.725388
12090,17.098976
12121,19.271096
12152,20.980752
12183,23.22226
12214,25.064724
12245,25.830976
12276,26.165928
12307,26.51762
12338,28.798572
12369,28.74318
12400,28.87636
12431,29.392624
12462,29.447904
12493,30.332008
12524,30.537544
12555,30.775072
12586,30.943676
12617,30.82214
12648,30.877732
12679,30.953252
12710,30.975384
12741,31.114904
12772,31.444876
12803,31.583812
12834,31.622148
12865,31.767528
12896,32.043272
12927,32.260968
12958,32.551856
12989,32.80342
13020,33.05866
13051,34.082648
13082,34.565048
13113,34.568096
13144,34.5789
13175,34.644708
13206,34.670544
13237,34.715924
13268,34.602904
13299,34.584408
13330,34.607108
13361,34.488
13392,34.470804
13423,34.507936
13454,34.587412
13485,34.5768
13516,34.514968
13547,34.514812
13578,34.567032
13609,34.664328
13640,34.835248
13671,34.899084
13702,34.95496
13733,34.989604
13764,35.050116
13795,8.628584
13826,1.114896
13857,0.023712
13888,5.718676
13919,11.329456
13950,11.72646
13981,11.937548
14012,11.868276
14043,16.064272
14074,19.20436
14105,20.76386
14136,22.243788
14167,23.636984
14198,25.556484
14229,25.97796
14260,26.11842
14291,28.024116
14322,28.693452
14353,28.736744
14384,29.369376
14415,29.399736
14446,29.876748
14477,30.42372
14508,30.647936
14539,30.800304
14570,30.829576
14601,30.851964
14632,30.894144
14663,30.930156
14694,31.022712
14725,31.21876
14756,31.509268
14787,31.596576
14818,31.659508
14849,31.88674
14880,32.138768
14911,32.408944
14942,32.667684
14973,32.944916
15004,33.179196
15035,34.614952
15066,34.624388
15097,34.608936
15128,34.617764
15159,34.627528
15190,34.673364
15221,34.687672
15252,34.556356
15283,34.579172
15314,34.59002
15345,34.4398
15376,34.4452
15407,34.526392
15438,34.582032
15469,34.533684
15500,34.502976
15531,34.510624
15562,34.569728
15593,34.715492
15624,34.867368
15655,34.927684
15686,34.966424
15717,34.99822
15748,33.89514
15779,2.999356
15810,1.022648
15841,11.31916
15872,11.601344
15903,11.791856
15934,12.074552
15965,14.055876
15996,18.496148
16027,19.400152
16058,20.98052
16089,23.210552
16120,25.34914
16151,25.867264
16182,26.189752
16213,27.620884
16244,28.742152
16275,28.730152
16306,29.0024
16337,29.402504
16368,29.455208
16399,30.375752
16430,30.542544
16461,30.734092
16492,30.931176
16523,30.827244
16554,30.864952
16585,30.951424
16616,30.981848
16647,31.125964
16678,31.446328
16709,31.5926
16740,31.634648
16771,31.782068
16802,32.056544
16833,32.286596
16864,32.571216
16895,32.831776
16926,33.07902
16957,34.162752
16988,34.62776
17019,34.617972
17050,34.62232
17081,34.630984
17112,34.651912
17143,34.688696
17174,34.60606
17205,34.583832
17236,34.605372
17267,34.492472
17298,34.472356
17329,34.5007
17360,34.586484
17391,34.56274
17422,34.516348
17453,34.511964
17484,34.563396
17515,34.670044
17546,34.834064
17577,34.919676
17608,34.970512
17639,34.98954
17670,33.95258
17701,6.58476
17732,0.023712
